VARIABLES= "X","Y","Z","CP"
1.0000 0.0000 0.0000 0.5252
0.9998 0.0000 -0.0000 0.4866
0.9993 0.0000 -0.0001 0.4223
0.9984 0.0000 -0.0001 0.3776
0.9972 0.0000 -0.0002 0.3433
0.9956 0.0000 -0.0003 0.3154
0.9937 0.0000 -0.0005 0.2916
0.9914 0.0000 -0.0007 0.2708
0.9888 0.0000 -0.0009 0.2523
0.9858 0.0000 -0.0011 0.2356
0.9825 0.0000 -0.0013 0.2202
0.9789 0.0000 -0.0016 0.2061
0.9749 0.0000 -0.0019 0.1928
0.9706 0.0000 -0.0023 0.1805
0.9659 0.0000 -0.0026 0.1688
0.9610 0.0000 -0.0030 0.1577
0.9557 0.0000 -0.0034 0.1472
0.9501 0.0000 -0.0038 0.1371
0.9441 0.0000 -0.0042 0.1275
0.9379 0.0000 -0.0047 0.1182
0.9313 0.0000 -0.0052 0.1093
0.9245 0.0000 -0.0057 0.1007
0.9174 0.0000 -0.0062 0.0923
0.9099 0.0000 -0.0067 0.0841
0.9022 0.0000 -0.0073 0.0762
0.8942 0.0000 -0.0079 0.0685
0.8859 0.0000 -0.0085 0.0609
0.8774 0.0000 -0.0091 0.0535
0.8686 0.0000 -0.0097 0.0462
0.8595 0.0000 -0.0104 0.0390
0.8502 0.0000 -0.0110 0.0319
0.8407 0.0000 -0.0117 0.0249
0.8309 0.0000 -0.0124 0.0179
0.8209 0.0000 -0.0131 0.0110
0.8106 0.0000 -0.0138 0.0042
0.8002 0.0000 -0.0145 -0.0027
0.7895 0.0000 -0.0152 -0.0095
0.7787 0.0000 -0.0160 -0.0163
0.7676 0.0000 -0.0167 -0.0232
0.7564 0.0000 -0.0175 -0.0301
0.7450 0.0000 -0.0182 -0.0370
0.7334 0.0000 -0.0190 -0.0440
0.7216 0.0000 -0.0198 -0.0511
0.7098 0.0000 -0.0206 -0.0582
0.6977 0.0000 -0.0214 -0.0655
0.6856 0.0000 -0.0222 -0.0728
0.6733 0.0000 -0.0230 -0.0803
0.6609 0.0000 -0.0238 -0.0878
0.6483 0.0000 -0.0246 -0.0955
0.6357 0.0000 -0.0254 -0.1033
0.6230 0.0000 -0.0262 -0.1113
0.6102 0.0000 -0.0270 -0.1194
0.5973 0.0000 -0.0278 -0.1276
0.5844 0.0000 -0.0286 -0.1361
0.5714 0.0000 -0.0293 -0.1446
