VARIABLES= "X","Y","Z","CP"
1.0000 0.0000 0.0000 0.5600
0.9998 0.0000 -0.0000 0.5259
0.9993 0.0000 -0.0001 0.4700
0.9984 0.0000 -0.0001 0.4328
0.9972 0.0000 -0.0002 0.4058
0.9956 0.0000 -0.0003 0.3850
0.9937 0.0000 -0.0005 0.3683
0.9914 0.0000 -0.0007 0.3546
0.9888 0.0000 -0.0009 0.3432
0.9858 0.0000 -0.0011 0.3337
0.9825 0.0000 -0.0013 0.3256
0.9789 0.0000 -0.0016 0.3187
0.9749 0.0000 -0.0019 0.3128
0.9706 0.0000 -0.0023 0.3078
0.9659 0.0000 -0.0026 0.3036
0.9610 0.0000 -0.0030 0.3000
0.9557 0.0000 -0.0034 0.2971
0.9501 0.0000 -0.0038 0.2947
0.9441 0.0000 -0.0042 0.2928
0.9379 0.0000 -0.0047 0.2913
0.9313 0.0000 -0.0052 0.2902
0.9245 0.0000 -0.0057 0.2895
0.9174 0.0000 -0.0062 0.2891
0.9099 0.0000 -0.0067 0.2890
0.9022 0.0000 -0.0073 0.2893
0.8942 0.0000 -0.0079 0.2898
0.8859 0.0000 -0.0085 0.2905
0.8774 0.0000 -0.0091 0.2915
0.8686 0.0000 -0.0097 0.2927
0.8595 0.0000 -0.0104 0.2942
0.8502 0.0000 -0.0110 0.2958
0.8407 0.0000 -0.0117 0.2976
0.8309 0.0000 -0.0124 0.2996
0.8209 0.0000 -0.0131 0.3017
0.8106 0.0000 -0.0138 0.3040
0.8002 0.0000 -0.0145 0.3065
0.7895 0.0000 -0.0152 0.3091
0.7787 0.0000 -0.0160 0.3118
0.7676 0.0000 -0.0167 0.3147
0.7564 0.0000 -0.0175 0.3177
0.7450 0.0000 -0.0182 0.3209
0.7334 0.0000 -0.0190 0.3241
0.7216 0.0000 -0.0198 0.3275
0.7098 0.0000 -0.0206 0.3310
0.6977 0.0000 -0.0214 0.3346
0.6856 0.0000 -0.0222 0.3384
0.6733 0.0000 -0.0230 0.3423
0.6609 0.0000 -0.0238 0.3463
0.6483 0.0000 -0.0246 0.3504
0.6357 0.0000 -0.0254 0.3547
0.6230 0.0000 -0.0262 0.3591
0.6102 0.0000 -0.0270 0.3637
0.5973 0.0000 -0.0278 0.3684
0.5844 0.0000 -0.0286 0.3733
0.5714 0.0000 -0.0293 0.3783
0.5584 0.0000 -0.0301 0.3836
0.5453 0.0000 -0.0309 0.3890
0.5322 0.0000 -0.0316 0.3946
0.5191 0.0000 -0.0323 0.4005
0.5060 0.0000 -0.0331 0.4066
0.4928 0.0000 -0.0338 0.4130
0.4797 0.0000 -0.0344 0.4197
0.4666 0.0000 -0.0351 0.4267
0.4535 0.0000 -0.0357 0.4340
0.4405 0.0000 -0.0363 0.4418
0.4275 0.0000 -0.0369 0.4501
0.4145 0.0000 -0.0374 0.4593
0.4016 0.0000 -0.0379 0.4689
0.3889 0.0000 -0.0384 0.4781
0.3763 0.0000 -0.0389 0.4870
0.3637 0.0000 -0.0393 0.4961
0.3513 0.0000 -0.0398 0.5055
0.3389 0.0000 -0.0402 0.5150
0.3267 0.0000 -0.0405 0.5249
0.3145 0.0000 -0.0409 0.5352
0.3025 0.0000 -0.0412 0.5458
0.2907 0.0000 -0.0415 0.5569
0.2790 0.0000 -0.0417 0.5684
0.2674 0.0000 -0.0420 0.5805
0.2560 0.0000 -0.0421 0.5930
0.2447 0.0000 -0.0423 0.6061
0.2337 0.0000 -0.0423 0.6198
0.2228 0.0000 -0.0424 0.6342
0.2121 0.0000 -0.0424 0.6492
0.2016 0.0000 -0.0423 0.6648
0.1912 0.0000 -0.0422 0.6811
0.1811 0.0000 -0.0420 0.6982
0.1712 0.0000 -0.0418 0.7160
0.1616 0.0000 -0.0415 0.7344
0.1521 0.0000 -0.0411 0.7536
0.1429 0.0000 -0.0407 0.7735
0.1339 0.0000 -0.0402 0.7940
0.1252 0.0000 -0.0397 0.8150
0.1167 0.0000 -0.0391 0.8366
0.1085 0.0000 -0.0384 0.8584
0.1005 0.0000 -0.0377 0.8804
