VARIABLES= "X","Y","Z","CP"
1.0000 0.0000 -0.0177 0.2682
0.9845 0.0000 -0.0137 0.2729
0.9689 0.0000 -0.0103 0.2759
0.9532 0.0000 -0.0076 0.2844
0.9373 0.0000 -0.0056 0.3061
0.9214 0.0000 -0.0042 0.3246
0.9054 0.0000 -0.0035 0.3395
0.8894 0.0000 -0.0033 0.3495
0.8735 0.0000 -0.0037 0.3533
0.8575 0.0000 -0.0045 0.3525
0.8416 0.0000 -0.0057 0.3419
0.8257 0.0000 -0.0075 0.3238
0.8098 0.0000 -0.0095 0.3016
0.7940 0.0000 -0.0119 0.2743
0.7782 0.0000 -0.0144 0.2458
0.7625 0.0000 -0.0170 0.2194
0.7467 0.0000 -0.0197 0.1928
0.7310 0.0000 -0.0224 0.1639
0.7152 0.0000 -0.0253 0.1324
0.6995 0.0000 -0.0281 0.1005
0.6838 0.0000 -0.0309 0.0719
0.6680 0.0000 -0.0335 0.0458
0.6523 0.0000 -0.0362 0.0190
0.6365 0.0000 -0.0388 -0.0078
0.6207 0.0000 -0.0413 -0.0350
0.6049 0.0000 -0.0436 -0.0582
0.5891 0.0000 -0.0458 -0.0800
0.5732 0.0000 -0.0480 -0.1056
0.5574 0.0000 -0.0499 -0.1262
0.5415 0.0000 -0.0517 -0.1394
0.5256 0.0000 -0.0532 -0.1511
0.5097 0.0000 -0.0546 -0.1636
0.4937 0.0000 -0.0559 -0.1713
0.4778 0.0000 -0.0568 -0.1738
0.4618 0.0000 -0.0577 -0.1752
0.4458 0.0000 -0.0584 -0.1727
0.4299 0.0000 -0.0589 -0.1690
0.4139 0.0000 -0.0593 -0.1674
0.3979 0.0000 -0.0596 -0.1654
0.3819 0.0000 -0.0598 -0.1591
0.3659 0.0000 -0.0598 -0.1527
0.3500 0.0000 -0.0598 -0.1487
0.3340 0.0000 -0.0596 -0.1455
0.3180 0.0000 -0.0595 -0.1449
0.3020 0.0000 -0.0591 -0.1404
0.2860 0.0000 -0.0587 -0.1345
0.2701 0.0000 -0.0582 -0.1325
0.2541 0.0000 -0.0576 -0.1272
0.2381 0.0000 -0.0568 -0.1219
0.2222 0.0000 -0.0560 -0.1200
0.2062 0.0000 -0.0550 -0.1149
0.1903 0.0000 -0.0539 -0.1063
0.1743 0.0000 -0.0527 -0.0967
0.1584 0.0000 -0.0513 -0.0905
0.1425 0.0000 -0.0498 -0.0857
0.1266 0.0000 -0.0480 -0.0750
0.1108 0.0000 -0.0460 -0.0594
0.0950 0.0000 -0.0438 -0.0451
0.0792 0.0000 -0.0413 -0.0315
0.0635 0.0000 -0.0383 -0.0111
0.0479 0.0000 -0.0348 0.0231
0.0325 0.0000 -0.0303 0.0994
0.0178 0.0000 -0.0241 0.3242
0.0052 0.0000 -0.0144 0.7472
0.0000 0.0000 0.0005 0.5287
0.0058 0.0000 0.0151 -0.4828
0.0187 0.0000 0.0245 -1.0484
0.0334 0.0000 0.0306 -1.0165
0.0488 0.0000 0.0351 -0.9105
0.0644 0.0000 0.0386 -0.8243
0.0801 0.0000 0.0415 -0.7598
0.0959 0.0000 0.0440 -0.7090
0.1117 0.0000 0.0461 -0.6658
0.1276 0.0000 0.0480 -0.6368
0.1435 0.0000 0.0498 -0.6158
0.1594 0.0000 0.0512 -0.5968
0.1753 0.0000 0.0526 -0.5791
0.1913 0.0000 0.0538 -0.5623
0.2072 0.0000 0.0549 -0.5522
0.2231 0.0000 0.0559 -0.5403
0.2391 0.0000 0.0567 -0.5260
0.2551 0.0000 0.0574 -0.5165
0.2710 0.0000 0.0580 -0.5094
0.2870 0.0000 0.0586 -0.5039
0.3030 0.0000 0.0591 -0.4944
0.3190 0.0000 0.0594 -0.4839
0.3349 0.0000 0.0597 -0.4783
0.3509 0.0000 0.0599 -0.4746
0.3669 0.0000 0.0601 -0.4694
0.3829 0.0000 0.0601 -0.4614
0.3989 0.0000 0.0601 -0.4575
0.4149 0.0000 0.0601 -0.4563
0.4308 0.0000 0.0599 -0.4521
0.4468 0.0000 0.0597 -0.4456
0.4628 0.0000 0.0593 -0.4418
0.4788 0.0000 0.0590 -0.4402
0.4948 0.0000 0.0586 -0.4376
0.5107 0.0000 0.0581 -0.4341
0.5267 0.0000 0.0574 -0.4295
0.5427 0.0000 0.0568 -0.4239
0.5586 0.0000 0.0560 -0.4188
0.5746 0.0000 0.0552 -0.4178
0.5905 0.0000 0.0543 -0.4166
0.6065 0.0000 0.0533 -0.4119
0.6224 0.0000 0.0521 -0.4068
0.6384 0.0000 0.0509 -0.4027
0.6543 0.0000 0.0496 -0.3982
0.6702 0.0000 0.0482 -0.3909
0.6861 0.0000 0.0466 -0.3797
0.7020 0.0000 0.0449 -0.3664
0.7179 0.0000 0.0431 -0.3532
0.7338 0.0000 0.0411 -0.3398
0.7496 0.0000 0.0391 -0.3240
0.7654 0.0000 0.0368 -0.3047
0.7812 0.0000 0.0345 -0.2835
0.7970 0.0000 0.0321 -0.2620
0.8128 0.0000 0.0295 -0.2391
0.8286 0.0000 0.0268 -0.2120
0.8443 0.0000 0.0240 -0.1804
0.8600 0.0000 0.0211 -0.1464
0.8757 0.0000 0.0181 -0.1107
0.8914 0.0000 0.0149 -0.0709
0.9070 0.0000 0.0116 -0.0251
0.9226 0.0000 0.0082 0.0243
0.9382 0.0000 0.0046 0.0720
0.9537 0.0000 0.0009 0.1198
0.9692 0.0000 -0.0031 0.1676
0.9846 0.0000 -0.0073 0.2291
1.0000 0.0000 -0.0117 0.2682
