VARIABLES= "X","Y","Z","CP"
1.0000 0.0000 -0.0177 0.2043
0.9845 0.0000 -0.0137 0.2257
0.9689 0.0000 -0.0103 0.2682
0.9532 0.0000 -0.0076 0.3100
0.9373 0.0000 -0.0056 0.3494
0.9214 0.0000 -0.0042 0.3812
0.9054 0.0000 -0.0035 0.3976
0.8894 0.0000 -0.0033 0.4026
0.8735 0.0000 -0.0037 0.3991
0.8575 0.0000 -0.0045 0.3906
0.8416 0.0000 -0.0057 0.3780
0.8257 0.0000 -0.0075 0.3526
0.8098 0.0000 -0.0095 0.3238
0.7940 0.0000 -0.0119 0.2910
0.7782 0.0000 -0.0144 0.2535
0.7625 0.0000 -0.0170 0.2197
0.7467 0.0000 -0.0197 0.1867
0.7310 0.0000 -0.0224 0.1521
0.7152 0.0000 -0.0253 0.1140
0.6995 0.0000 -0.0281 0.0745
0.6838 0.0000 -0.0309 0.0370
0.6680 0.0000 -0.0335 0.0045
0.6523 0.0000 -0.0362 -0.0298
0.6365 0.0000 -0.0388 -0.0641
0.6207 0.0000 -0.0413 -0.0990
0.6049 0.0000 -0.0436 -0.1325
0.5891 0.0000 -0.0458 -0.1602
0.5732 0.0000 -0.0480 -0.1944
0.5574 0.0000 -0.0499 -0.2261
0.5415 0.0000 -0.0517 -0.2483
0.5256 0.0000 -0.0532 -0.2677
0.5097 0.0000 -0.0546 -0.2885
0.4937 0.0000 -0.0559 -0.3070
0.4778 0.0000 -0.0568 -0.3173
0.4618 0.0000 -0.0577 -0.3271
0.4458 0.0000 -0.0584 -0.3340
0.4299 0.0000 -0.0589 -0.3372
0.4139 0.0000 -0.0593 -0.3438
0.3979 0.0000 -0.0596 -0.3508
0.3819 0.0000 -0.0598 -0.3545
0.3659 0.0000 -0.0598 -0.3553
0.3500 0.0000 -0.0598 -0.3607
0.3340 0.0000 -0.0596 -0.3674
0.3180 0.0000 -0.0595 -0.3765
0.3020 0.0000 -0.0591 -0.3859
0.2860 0.0000 -0.0587 -0.3901
0.2701 0.0000 -0.0582 -0.4001
0.2541 0.0000 -0.0576 -0.4106
0.2381 0.0000 -0.0568 -0.4181
0.2222 0.0000 -0.0560 -0.4322
0.2062 0.0000 -0.0550 -0.4468
0.1903 0.0000 -0.0539 -0.4571
0.1743 0.0000 -0.0527 -0.4683
0.1584 0.0000 -0.0513 -0.4848
0.1425 0.0000 -0.0498 -0.5095
0.1266 0.0000 -0.0480 -0.5338
0.1108 0.0000 -0.0460 -0.5559
0.0950 0.0000 -0.0438 -0.5869
0.0792 0.0000 -0.0413 -0.6350
0.0635 0.0000 -0.0383 -0.6991
0.0479 0.0000 -0.0348 -0.7828
0.0325 0.0000 -0.0303 -0.8846
0.0178 0.0000 -0.0241 -0.8888
0.0052 0.0000 -0.0144 -0.2927
0.0000 0.0000 0.0005 0.6204
0.0058 0.0000 0.0151 0.6847
0.0187 0.0000 0.0245 0.2203
0.0334 0.0000 0.0306 0.0076
0.0488 0.0000 0.0351 -0.0658
0.0644 0.0000 0.0386 -0.1005
0.0801 0.0000 0.0415 -0.1207
0.0959 0.0000 0.0440 -0.1354
0.1117 0.0000 0.0461 -0.1442
0.1276 0.0000 0.0480 -0.1533
0.1435 0.0000 0.0498 -0.1662
0.1594 0.0000 0.0512 -0.1757
0.1753 0.0000 0.0526 -0.1840
0.1913 0.0000 0.0538 -0.1900
0.2072 0.0000 0.0549 -0.1974
0.2231 0.0000 0.0559 -0.2061
0.2391 0.0000 0.0567 -0.2084
0.2551 0.0000 0.0574 -0.2133
0.2710 0.0000 0.0580 -0.2200
0.2870 0.0000 0.0586 -0.2266
0.3030 0.0000 0.0591 -0.2317
0.3190 0.0000 0.0594 -0.2323
0.3349 0.0000 0.0597 -0.2366
0.3509 0.0000 0.0599 -0.2431
0.3669 0.0000 0.0601 -0.2482
0.3829 0.0000 0.0601 -0.2507
0.3989 0.0000 0.0601 -0.2537
0.4149 0.0000 0.0601 -0.2615
0.4308 0.0000 0.0599 -0.2664
0.4468 0.0000 0.0597 -0.2688
0.4628 0.0000 0.0593 -0.2716
0.4788 0.0000 0.0590 -0.2779
0.4948 0.0000 0.0586 -0.2830
0.5107 0.0000 0.0581 -0.2873
0.5267 0.0000 0.0574 -0.2904
0.5427 0.0000 0.0568 -0.2926
0.5586 0.0000 0.0560 -0.2947
0.5746 0.0000 0.0552 -0.2992
0.5905 0.0000 0.0543 -0.3064
0.6065 0.0000 0.0533 -0.3093
0.6224 0.0000 0.0521 -0.3114
0.6384 0.0000 0.0509 -0.3143
0.6543 0.0000 0.0496 -0.3176
0.6702 0.0000 0.0482 -0.3188
0.6861 0.0000 0.0466 -0.3165
0.7020 0.0000 0.0449 -0.3117
0.7179 0.0000 0.0431 -0.3066
0.7338 0.0000 0.0411 -0.3021
0.7496 0.0000 0.0391 -0.2962
0.7654 0.0000 0.0368 -0.2874
0.7812 0.0000 0.0345 -0.2763
0.7970 0.0000 0.0321 -0.2652
0.8128 0.0000 0.0295 -0.2539
0.8286 0.0000 0.0268 -0.2402
0.8443 0.0000 0.0240 -0.2219
0.8600 0.0000 0.0211 -0.2004
0.8757 0.0000 0.0181 -0.1775
0.8914 0.0000 0.0149 -0.1516
0.9070 0.0000 0.0116 -0.1188
0.9226 0.0000 0.0082 -0.0765
0.9382 0.0000 0.0046 -0.0265
0.9537 0.0000 0.0009 0.0288
0.9692 0.0000 -0.0031 0.0911
0.9846 0.0000 -0.0073 0.1643
1.0000 0.0000 -0.0117 0.2043
